"STRUCTURE","STRUCTURE_ID","ACTION","FREQ","REF_AREA","INDICATOR","SEX","AGE","URBANISATION","UNIT_MEASURE","COMP_BREAKDOWN_1","COMP_BREAKDOWN_2","COMP_BREAKDOWN_3","UNIT_TYPE","DECIMALS","DATABASE_ID","TIME_FORMAT","UNIT_MULT","OBS_STATUS","OBS_CONF","FREQ_LABEL","REF_AREA_LABEL","INDICATOR_LABEL","SEX_LABEL","AGE_LABEL","URBANISATION_LABEL","UNIT_MEASURE_LABEL","COMP_BREAKDOWN_1_LABEL","COMP_BREAKDOWN_2_LABEL","COMP_BREAKDOWN_3_LABEL","UNIT_TYPE_LABEL","DECIMALS_LABEL","DATABASE_ID_LABEL","TIME_FORMAT_LABEL","UNIT_MULT_LABEL","OBS_STATUS_LABEL","OBS_CONF_LABEL","1996","1998","2000","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","TZA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Tanzania","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","29.730925499999998","35.486368999999996","35.514629","38.1114828","36.2351738","37.4620876","40.9042002","43.0774642","43.3780959","41.298217699999995","42.385048999999995","42.533823","41.7713471","39.648452899999995","40.2125686","41.9613677","43.8155825","44.504655199999995","44.388307999999995","42.280228199999996","41.426521","41.8444761","41.8743343","43.033017099999995","43.4631091","45.654061299999995"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FSM","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Micronesia, Fed. Sts.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","34.3072564","30.733643899999997","30.6791287","28.682992","28.227649999999997","28.452177799999998","29.0144289","25.998569999999997","26.0032599","26.3945591","36.0698374","36.0307744","36.0443521","40.780476","40.8046838","39.451737699999995","42.1374352","42.177427699999996","38.9224968","38.9398136","36.9874979"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","SLV","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_EST","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","El Salvador","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance estimate (approx. -2.5 to +2.5)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","-1.1084762","-0.8917004","-0.9620519999999999","-0.8887993999999999","-0.8359755","-0.4755758","-0.5234141","-0.42282569999999997","-0.4204939","-0.4518894","-0.3350992","-0.20795149999999998","-0.2858874","-0.2629505","-0.2285247","-0.1173206","-0.3051905","-0.32471849999999997","-0.3512048","-0.3651057","-0.3446971","-0.1427333","-0.2484854","-0.387094","-0.0947816","-0.1831795"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GAB","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Gabon","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","35.2665699","29.924963199999997","29.9532231","29.955470899999998","29.8404264","20.961653","22.0735457","27.188942599999997","27.224052699999998","27.2514377","30.408697399999998","31.0239761","26.862602","24.630961199999998","27.814913699999998","30.8147643","30.406039399999997","31.162578999999997","28.0148974","29.285406599999998","29.118979399999997","28.625795399999998","32.9966206","33.1314765","33.1028958","33.43233"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KWT","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Kuwait","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","41.6809635","35.7621105","35.7903704","42.0148426","45.7110595","45.1223606","44.4063832","42.6716772","41.7599607","41.405360099999996","45.398249899999996","45.8389078","43.9815936","43.8795922","43.6521672","46.289338199999996","48.172839599999996","43.4948009","43.407469999999996","46.0413764","41.3664857","41.3687353","44.1263096","50.797626799999996","50.3212638","50.6863272"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ANT","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Netherlands Antilles","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","80.4692908","79.7650692","79.7077813","79.7944141","79.86198399999999","80.0979255","80.14269929999999","80.11635849999999","80.12299279999999","80.13040289999999","80.4300449","80.3747909","80.3939977","80.40023529999999","","","","","","",""
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GEO","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Georgia","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","1.0","1.0","2.0","3.0","3.0","5.0","6.0","8.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","9.0","7.0","7.0","6.0","6.0","7.0","7.0","8.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CAF","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Central African Republic","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","25.9462734","25.7687961","25.8301809","17.7511478","17.571393699999998","19.1447727","17.204627","18.8662429","19.593632","19.5832062","21.6953517","23.9356081","24.037452","23.6371891","21.8104992","19.7449007","19.8810905","20.9741186","20.950373499999998","21.5152476","20.5863718","19.9905214","20.666446099999998","20.4182821","20.7985021","20.6860087"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","CHL","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SR","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Chile","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Number of sources","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","6.0","6.0","6.0","7.0","7.0","8.0","8.0","9.0","9.0","9.0","9.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","8.0","9.0","9.0","9.0"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","COD","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Congo, Dem. Rep.","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.3587892","0.3587892","0.3587892","0.3202907","0.3202907","0.22907339999999998","0.2187313","0.2187313","0.21648799999999999","0.21648799999999999","0.21648799999999999","0.21648799999999999","0.21648799999999999","0.21648799999999999","0.1993294","0.1993294","0.1993294","0.1903994","0.1903994","0.1903994","0.1903994","0.1903994","0.1903994","0.18508539999999998","0.18508539999999998","0.18443669999999998"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Equatorial Guinea","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","13.8092597","13.7011082","13.7385165","13.7414914","13.589207799999999","14.4474669","13.874284399999999","13.844698399999999","13.889439","13.9243372","13.7104821","15.553154999999999","15.482481799999999","15.4859078","16.4023181","23.705435599999998","23.314774099999998","23.2567512","22.649355099999998","23.7132366","23.2289969","22.202348699999998","22.6065549","20.4422546","20.8974936","20.3629133"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","NRU","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_LB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Nauru","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Lower bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","","","","12.297193499999999","14.9981954","16.0367258","16.2338084","16.1178637","16.1470667","16.1796802","17.4986011","37.6828316","36.661820299999995","36.667754599999995","43.0693074","36.7321007","36.641394399999996","36.6952232","36.687117","36.715643299999996","37.7247549"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","MEX","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Mexico","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","43.2983677","52.07261","51.695915199999995","45.213076699999995","46.0847346","46.6085662","48.807541","49.685491","48.2335983","51.469077399999996","53.3610427","49.9711645","53.2634999","55.194147199999996","55.6731428","53.8959477","53.284796899999996","53.8304719","51.5346523","50.8168666","51.171928","50.4408854","50.4510527","49.640729","49.8847981","47.0640988"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","GNQ","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Equatorial Guinea","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","35.91265","35.8044985","35.8419068","35.844881799999996","35.6925981","34.795801","34.2226186","34.1930325","34.2377732","34.2726713","35.8138724","35.9014891","35.8308159","35.834241999999996","33.6612814","40.9643989","40.5737374","41.5482192","40.940822999999995","40.6756513","40.191411599999995","39.1647635","39.568969599999996","36.5158093","36.9710483","36.3324814"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","UGA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Uganda","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.30123469999999997","0.30123469999999997","0.30123469999999997","0.2753441","0.2531335","0.2148513","0.2062493","0.2043654","0.2043654","0.2043654","0.2043654","0.2043654","0.2043654","0.2043654","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.18974639999999998","0.1844853","0.1844853","0.1844853"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","VUT","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Vanuatu","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","45.219676","56.7510376","56.710535699999994","50.060270599999996","51.8706508","51.265337099999996","53.4456553","53.427031899999996","53.0456607","53.050899","41.8195197","37.0307939","37.0420267","37.045674399999996","42.8336439","37.7998477","36.6052946","35.7406929","35.7357114","34.9445595","35.457586"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","DMA","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC_UB","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Dominica","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Upper bound of the 90% confidence interval for the governance score","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","80.26002059999999","80.08254339999999","80.1439281","80.14881249999999","79.898916","71.19475179999999","69.7676891","69.73315649999999","72.132778","72.17350929999999","72.3157385","76.8416472","75.3944676","75.3993325","75.4047671","65.8082819","65.7677625","64.3539897","54.5423428","54.5674528","54.5919289","55.949885699999996","55.9913676","61.830029599999996","69.8139561","65.1601233"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","FIN","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Finland","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","0.2527495","0.2527495","0.2527495","0.2479226","0.2479226","0.2479226","0.2479226","0.2446701","0.2446701","0.2446701","0.2446701","0.2446701","0.2446701","0.2446701","0.2333604","0.2333604","0.2333604","0.2333604","0.2333604","0.2333604","0.2333604","0.2333604","0.2333604","0.2237758","0.2237758","0.2237758"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","ARE","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SC","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","United Arab Emirates","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Governance score (0-100)","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","60.5301346","65.7083318","65.7365918","67.88212469999999","67.7877687","62.6199059","63.3995859","68.39910619999999","68.9070715","67.4521493","68.535224","67.52288279999999","70.6448963","73.8196342","74.5237897","78.87324199999999","78.6403765","78.783119","78.1385983","78.7848806","78.5272687","70.8554731","72.231295","73.3741309","76.8137703","75.8392807"
"datastructure","WB.DATA360:DS_DATA360(1.3)","I","A","KIR","GOV_WGI_GE","_Z","_Z","_Z","U","WGI_SE","_Z","_Z","NUMBER","2","WB_WGI","602","0","A","PU","Annual","Kiribati","Worldwide Governance Indicators: Government Effectiveness","Not applicable","Not applicable","Not applicable","Unitless","Metric: Standard error of the governance estimate","Not Applicable","Not Applicable","Number (real number)","Two","Worldwide Governance Indicators (WGI)","CCYY","Units","Normal value","Public","","","","","","0.44396919999999995","0.3733022","0.3733022","0.3733022","0.3733022","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3395393","0.3733022","0.3733022","0.3733022","0.3733022","0.33743249999999997","0.33743249999999997"
